gene_id_go,gene_description,geneLink,GO
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,blastocyst development
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,BMP signaling pathway involved in heart induction
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,DNA binding
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,sequence-specific DNA binding transcription factor activity
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,protein binding
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,nucleus
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,nucleus
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,nucleoplasm
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,transcription factor complex
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,cytoplasm
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,cytosol
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,regulation of transcription DNA-templated
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,transcription from RNA polymerase II promoter
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,transcription factor binding
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,response to wounding
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,anatomical structure morphogenesis
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,regulation of asymmetric cell division
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,regulation of gene expression
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,ubiquitin protein ligase binding
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,somatic stem cell maintenance
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,somatic stem cell maintenance
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,miRNA binding
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,positive regulation of catenin import into nucleus
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,mRNA transcription from RNA polymerase II promoter
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,sequence-specific DNA binding
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,transcription regulatory region DNA binding
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,poly(A) RNA binding
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,positive regulation of transcription from RNA polymerase II promoter
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,positive regulation of SMAD protein import into nucleus
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,cell fate commitment involved in formation of primary germ layer
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,cardiac cell fate determination
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,negative regulation of gene silencing by miRNA
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,regulation of heart induction by regulation of canonical Wnt signaling pathway
POU5F1,POU class 5 homeobox 1,https://www.ncbi.nlm.nih.gov/gene/?term=5460,regulation of methylation-dependent chromatin silencing
DDX39A,DExD-box helicase 39A,https://www.ncbi.nlm.nih.gov/gene/?term=10212,mRNA splicing via spliceosome
DDX39A,DExD-box helicase 39A,https://www.ncbi.nlm.nih.gov/gene/?term=10212,helicase activity
DDX39A,DExD-box helicase 39A,https://www.ncbi.nlm.nih.gov/gene/?term=10212,protein binding
DDX39A,DExD-box helicase 39A,https://www.ncbi.nlm.nih.gov/gene/?term=10212,ATP binding
DDX39A,DExD-box helicase 39A,https://www.ncbi.nlm.nih.gov/gene/?term=10212,nucleus
DDX39A,DExD-box helicase 39A,https://www.ncbi.nlm.nih.gov/gene/?term=10212,cytoplasm
DDX39A,DExD-box helicase 39A,https://www.ncbi.nlm.nih.gov/gene/?term=10212,mRNA export from nucleus
DDX39A,DExD-box helicase 39A,https://www.ncbi.nlm.nih.gov/gene/?term=10212,membrane
DDX39A,DExD-box helicase 39A,https://www.ncbi.nlm.nih.gov/gene/?term=10212,poly(A) RNA binding
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,DNA damage checkpoint
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,activation of MAPK activity
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,cell morphogenesis
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,spindle pole
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,cartilage condensation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,angiogenesis
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,chondrocyte differentiation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,toll-like receptor signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,MyD88-dependent toll-like receptor signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,MyD88-independent toll-like receptor signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,protein serine/threonine kinase activity
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,MAP kinase activity
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,MAP kinase kinase activity
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,protein binding
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,ATP binding
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,nucleus
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,nucleoplasm
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,cytoplasm
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,mitochondrion
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,cytosol
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,glucose metabolic process
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,transcription DNA-templated
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,regulation of transcription from RNA polymerase II promoter
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,apoptotic process
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,cellular component movement
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,chemotaxis
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,signal transduction
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,cell surface receptor signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,transmembrane receptor protein serine/threonine kinase signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,Ras protein signal transduction
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,skeletal muscle tissue development
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,blood coagulation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,gene expression
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,positive regulation of myotube differentiation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,RNA metabolic process
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,mRNA metabolic process
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,peptidyl-serine phosphorylation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,fatty acid oxidation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,platelet activation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,osteoclast differentiation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,lipopolysaccharide-mediated signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,response to muramyl dipeptide
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,toll-like receptor 2 signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,toll-like receptor 3 signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,toll-like receptor 4 signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,toll-like receptor 5 signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,toll-like receptor 9 signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,toll-like receptor 10 signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,intracellular signal transduction
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,TRIF-dependent toll-like receptor signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,cellular response to vascular endothelial growth factor stimulus
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,p38MAPK cascade
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,toll-like receptor TLR1:TLR2 signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,toll-like receptor TLR6:TLR2 signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,positive regulation of protein import into nucleus
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,muscle cell differentiation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,signal transduction in response to DNA damage
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,positive regulation of blood vessel endothelial cell migration
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,innate immune response
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,positive regulation of erythrocyte differentiation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,positive regulation of myoblast differentiation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,positive regulation of transcription from RNA polymerase II promoter
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,vascular endothelial growth factor receptor signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,neurotrophin TRK receptor signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,regulation of sequence-specific DNA binding transcription factor activity
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,striated muscle cell differentiation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,positive regulation of muscle cell differentiation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,stress-activated MAPK cascade
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,NFAT protein binding
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,extracellular vesicular exosome
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,3'-UTR-mediated mRNA stabilization
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,cellular response to lipopolysaccharide
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,cellular response to ionizing radiation
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,negative regulation of canonical Wnt signaling pathway
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,stress-induced premature senescence
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,positive regulation of myoblast fusion
MAPK14,mitogen-activated protein kinase 14,https://www.ncbi.nlm.nih.gov/gene/?term=1432,positive regulation of reactive oxygen species metabolic process
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,protein peptidyl-prolyl isomerization
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,heart morphogenesis
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,peptidyl-prolyl cis-trans isomerase activity
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,peptidyl-prolyl cis-trans isomerase activity
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,signal transducer activity
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,transforming growth factor beta-activated receptor activity
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,transforming growth factor beta receptor binding
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,ryanodine-sensitive calcium-release channel activity
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,protein binding
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,macrolide binding
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,FK506 binding
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,FK506 binding
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,cytoplasm
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,endoplasmic reticulum membrane
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,cytosol
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,cytosol
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,protein folding
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,'de novo' protein folding
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,transforming growth factor beta receptor signaling pathway
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,SMAD protein complex assembly
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,terminal cisterna
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,membrane
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,calcium channel inhibitor activity
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,protein maturation by protein folding
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,Z disc
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,positive regulation of protein ubiquitination
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,positive regulation of protein binding
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,negative regulation of protein phosphatase type 2B activity
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,regulation of protein localization
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,regulation of activin receptor signaling pathway
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,type I transforming growth factor beta receptor binding
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,protein refolding
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,T cell activation
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,positive regulation of I-kappaB kinase/NF-kappaB signaling
FKBP1A,FK506 binding protein 1A,https://www.ncbi.nlm.nih.gov/gene/?term=2280,extracellular fibril organization
