gene_id_go,gene_description,geneLink,GO
Lamp1,lysosomal-associated membrane protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25328,establishment of protein localization to organelle
Lamp1,lysosomal-associated membrane protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25328,Golgi to lysosome transport
Lamp1,lysosomal-associated membrane protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25328,alveolar lamellar body
Lamp1,lysosomal-associated membrane protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25328,regulation of organelle transport along microtubule
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,fibronectin binding
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,protease binding
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,growth plate cartilage development
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,extracellular matrix structural constituent
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,vitamin D binding
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,calcium ion binding
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,protein binding
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,collagen binding
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,proteinaceous extracellular matrix
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,extracellular space
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,apoptotic process
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,cell adhesion
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,heparin binding
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,extracellular matrix organization
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,extracellular matrix
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,negative regulation of apoptotic process
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,heparan sulfate proteoglycan binding
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,limb development
Comp,cartilage oligomeric matrix protein,https://www.ncbi.nlm.nih.gov/gene/?term=25304,extracellular vesicular exosome
C2,complement C2,https://www.ncbi.nlm.nih.gov/gene/?term=24231,serine-type endopeptidase activity
C2,complement C2,https://www.ncbi.nlm.nih.gov/gene/?term=24231,protein binding
C2,complement C2,https://www.ncbi.nlm.nih.gov/gene/?term=24231,cellular_component
C2,complement C2,https://www.ncbi.nlm.nih.gov/gene/?term=24231,extracellular region
C2,complement C2,https://www.ncbi.nlm.nih.gov/gene/?term=24231,extracellular space
C2,complement C2,https://www.ncbi.nlm.nih.gov/gene/?term=24231,proteolysis
C2,complement C2,https://www.ncbi.nlm.nih.gov/gene/?term=24231,complement activation
C2,complement C2,https://www.ncbi.nlm.nih.gov/gene/?term=24231,complement activation alternative pathway
C2,complement C2,https://www.ncbi.nlm.nih.gov/gene/?term=24231,response to nutrient
C2,complement C2,https://www.ncbi.nlm.nih.gov/gene/?term=24231,extracellular vesicular exosome
C2,complement C2,https://www.ncbi.nlm.nih.gov/gene/?term=24231,blood microparticle
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,receptor activity
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,receptor binding
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,hormone activity
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,protein binding
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,extracellular space
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,endoplasmic reticulum
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,Golgi apparatus
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,integral component of plasma membrane
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,thyroid hormone generation
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,synapse assembly
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,response to pH
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,cell surface
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,iodide transport
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,thyroid gland development
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,regulation of myelination
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,protein complex binding
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,response to lipopolysaccharide
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,neurexin family protein binding
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,thyroid hormone metabolic process
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,hormone biosynthetic process
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,protein homodimerization activity
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,anion binding
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,protein complex
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,transcytosis
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,synapse
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,perinuclear region of cytoplasm
Tg,thyroglobulin,https://www.ncbi.nlm.nih.gov/gene/?term=24826,chaperone binding
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,positive regulation of T cell mediated cytotoxicity
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,response to molecule of bacterial origin
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,alpha-beta T cell activation involved in immune response
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,antigen processing and presentation of peptide antigen via MHC class I
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,antigen processing and presentation of endogenous peptide antigen via MHC class Ib
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,antigen processing and presentation of exogenous protein antigen via MHC class Ib TAP-dependent
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,external side of plasma membrane
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,integral component of membrane
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,MHC class Ib protein complex
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,positive regulation of interferon-gamma production
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,peptide antigen binding
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,MHC class I protein complex
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,defense response to bacterium
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,positive regulation of nitric oxide biosynthetic process
RT1-M3-1,"RT1 class Ib, locus M3, gene 1",https://www.ncbi.nlm.nih.gov/gene/?term=24747,positive regulation of natural killer cell mediated cytotoxicity
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,response to hypoxia
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,porphobilinogen synthase activity
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,extracellular space
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,nucleus
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,cytosol
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,protoporphyrinogen IX biosynthetic process
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,heme biosynthetic process
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,response to oxidative stress
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,response to nutrient
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,zinc ion binding
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,response to herbicide
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,response to toxic substance
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,response to hormone
Alad,aminolevulinate dehydratase,https://www.ncbi.nlm.nih.gov/gene/?term=25374,response to organic substance
Tspy1,"testis specific protein, Y-linked 1",https://www.ncbi.nlm.nih.gov/gene/?term=25223,nucleus
Tspy1,"testis specific protein, Y-linked 1",https://www.ncbi.nlm.nih.gov/gene/?term=25223,cytoplasm
Tspy1,"testis specific protein, Y-linked 1",https://www.ncbi.nlm.nih.gov/gene/?term=25223,nucleosome assembly
Tspy1,"testis specific protein, Y-linked 1",https://www.ncbi.nlm.nih.gov/gene/?term=25223,spermatogenesis
Tspy1,"testis specific protein, Y-linked 1",https://www.ncbi.nlm.nih.gov/gene/?term=25223,gonadal mesoderm development
Tspy1,"testis specific protein, Y-linked 1",https://www.ncbi.nlm.nih.gov/gene/?term=25223,cell differentiation
Tspy1,"testis specific protein, Y-linked 1",https://www.ncbi.nlm.nih.gov/gene/?term=25223,histone binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,G-protein coupled receptor binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,neuron migration
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,glycoprotein binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,protein kinase activity
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,protein tyrosine kinase activity
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,non-membrane spanning protein tyrosine kinase activity
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,receptor binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,protein binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,ATP binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,mitochondrion
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,endosome
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,cytosol
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,plasma membrane
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,protein phosphorylation
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,cell surface receptor signaling pathway
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,regulation of cell shape
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,negative regulation of gene expression
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,positive regulation of neuron projection development
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,positive regulation of phosphatidylinositol 3-kinase signaling
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,postsynaptic density
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,tubulin binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,membrane
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,peptidyl-tyrosine phosphorylation
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,forebrain development
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,protein complex binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,ionotropic glutamate receptor signaling pathway
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,negative regulation of protein catabolic process
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,response to drug
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,T cell receptor binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,CD4 receptor binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,CD8 receptor binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,positive regulation of I-kappaB kinase/NF-kappaB signaling
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,intracellular membrane-bounded organelle
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,negative regulation of neuron apoptotic process
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,phosphatidylinositol 3-kinase binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,ion channel binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,membrane raft
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,response to ethanol
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,protein autophosphorylation
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,metal ion binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,ephrin receptor binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,dendrite morphogenesis
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,activated T cell proliferation
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,T cell receptor signaling pathway
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,detection of mechanical stimulus involved in sensory perception of pain
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,peptide hormone receptor binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,growth factor receptor binding
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,cellular response to growth factor stimulus
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,cellular response to peptide hormone stimulus
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,positive regulation of protein localization to nucleus
Fyn,"FYN proto-oncogene, Src family tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=25150,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,molecular_function
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,phospholipase inhibitor activity
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,fatty acid binding
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,endoplasmic reticulum
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,triglyceride metabolic process
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,lipid transport
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,cholesterol metabolic process
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,negative regulation of phosphatidylcholine catabolic process
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,negative regulation of very-low-density lipoprotein particle clearance
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,regulation of lipid transport
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,negative regulation of cholesterol transport
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,cholesterol efflux
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,phospholipid efflux
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,very-low-density lipoprotein particle
Apoc1,apolipoprotein C1,https://www.ncbi.nlm.nih.gov/gene/?term=25292,high-density lipoprotein particle
